Timestamp,mq2,mq3,mq5,mq6,mq8,mq9,mics_Vred,mics_Vnox,mq214
2024-05-09 15:33:52,415,220,187,528,220,444,180,563,785
2024-05-09 15:33:53,415,221,187,528,220,444,180,391,784
2024-05-09 15:33:54,415,221,188,528,220,444,180,388,785
2024-05-09 15:33:55,415,221,188,528,220,444,179,388,785
2024-05-09 15:33:56,415,221,188,528,220,444,180,386,784
2024-05-09 15:33:57,416,221,188,529,221,444,180,385,785
2024-05-09 15:33:58,415,221,187,529,221,444,179,382,785
2024-05-09 15:33:59,415,220,187,528,219,444,178,381,784
2024-05-09 15:34:00,415,220,187,528,220,444,179,382,784
2024-05-09 15:34:01,415,220,187,529,220,444,178,382,785
2024-05-09 15:34:02,415,221,187,529,221,444,180,381,785
2024-05-09 15:34:03,416,221,187,529,220,444,180,380,784
2024-05-09 15:34:04,415,221,187,529,220,444,180,380,784
2024-05-09 15:34:05,416,220,187,529,220,444,180,380,785
2024-05-09 15:34:06,415,220,187,529,220,444,179,379,785
2024-05-09 15:34:07,416,220,187,529,220,444,177,378,784
2024-05-09 15:34:08,415,220,187,529,220,444,179,378,784
2024-05-09 15:34:09,415,220,187,529,220,444,180,378,784
2024-05-09 15:34:10,415,220,188,529,220,444,180,377,784
2024-05-09 15:34:11,416,220,187,528,220,443,180,377,784
2024-05-09 15:34:12,415,220,187,529,220,444,179,377,784
2024-05-09 15:34:13,415,220,187,529,220,444,180,376,784
2024-05-09 15:34:14,416,220,188,529,220,444,180,377,785
2024-05-09 15:34:15,416,220,187,529,220,444,178,376,784
2024-05-09 15:34:16,416,220,187,529,219,444,180,374,784
2024-05-09 15:34:17,415,220,188,529,220,444,179,375,785
2024-05-09 15:34:18,416,220,188,529,220,444,178,375,785
2024-05-09 15:34:19,416,220,187,529,220,444,180,375,785
2024-05-09 15:34:20,416,221,187,529,220,444,180,375,784
2024-05-09 15:34:21,416,221,188,529,220,444,179,374,785
2024-05-09 15:34:22,416,221,188,529,220,444,181,375,784
2024-05-09 15:34:23,416,220,188,529,220,444,179,375,785
2024-05-09 15:34:24,416,221,188,529,220,444,180,375,784
2024-05-09 15:34:25,416,221,188,529,220,444,179,375,785
2024-05-09 15:34:26,417,221,188,529,220,444,180,375,785
2024-05-09 15:34:27,417,221,188,529,220,444,179,373,785
