Timestamp,mq2,mq3,mq5,mq6,mq8,mq9,mics_Vred,mics_Vnox,mq214
2024-08-15 13:15:17,767,115,119,147,202,140,601,1006,920
2024-08-15 13:15:18,155,115,118,148,202,140,59,1005,839
2024-08-15 13:15:19,1019,115,118,148,202,140,740,1006,840
2024-08-15 13:15:20,234,115,118,148,202,140,99,1005,838
2024-08-15 13:15:21,722,115,119,148,202,140,512,1006,838
2024-08-15 13:15:22,678,115,118,148,203,140,425,1006,837
2024-08-15 13:15:23,206,114,118,148,202,140,104,1006,837
2024-08-15 13:15:24,1023,115,118,148,203,140,751,1005,837
2024-08-15 13:15:25,318,115,118,148,203,140,153,1006,836
2024-08-15 13:15:26,570,115,118,148,202,140,405,1006,836
2024-08-15 13:15:27,924,115,118,148,203,140,643,1006,836
2024-08-15 13:15:28,176,115,118,148,203,140,10,1006,836
2024-08-15 13:15:29,799,115,119,148,202,140,568,1006,836
2024-08-15 13:15:30,702,115,118,149,202,140,445,1006,835
2024-08-15 13:15:31,154,114,118,147,202,140,44,1005,835
2024-08-15 13:15:32,949,115,118,147,203,140,646,1005,835
2024-08-15 13:15:33,572,114,117,147,203,140,330,1006,834
2024-08-15 13:15:34,188,114,117,147,202,140,105,1005,835
2024-08-15 13:15:35,972,114,117,147,202,140,684,1006,836
2024-08-15 13:15:36,577,114,119,147,203,140,330,1006,834
2024-08-15 13:15:37,162,114,118,147,203,140,76,1005,835
2024-08-15 13:15:38,919,114,118,146,202,140,654,1005,833
2024-08-15 13:15:39,673,114,118,146,203,140,421,1006,833
2024-08-15 13:15:40,153,114,118,146,203,140,15,1005,833
2024-08-15 13:15:41,780,114,118,147,202,140,557,1005,833
2024-08-15 13:15:42,777,115,118,147,202,140,520,1006,832
2024-08-15 13:15:43,172,114,118,147,202,140,10,1005,831
2024-08-15 13:15:44,769,114,118,147,202,140,547,1005,832
2024-08-15 13:15:45,771,114,118,147,202,140,506,1005,832
2024-08-15 13:15:46,177,114,118,147,202,140,16,1005,834
2024-08-15 13:15:47,798,114,118,146,203,140,565,1006,833
2024-08-15 13:15:48,740,114,118,146,203,140,463,1006,832
2024-08-15 13:15:49,162,114,119,146,203,140,16,1005,832
2024-08-15 13:15:50,857,115,119,146,203,140,605,1006,831
2024-08-15 13:15:51,683,114,119,146,203,140,424,1005,832
2024-08-15 13:15:52,160,114,119,145,203,140,30,1005,832
2024-08-15 13:15:53,861,115,119,145,203,140,605,1006,831
2024-08-15 13:15:54,722,115,119,144,203,140,456,1005,831
2024-08-15 13:15:55,168,115,119,144,203,140,16,1005,831
2024-08-15 13:15:56,719,115,119,144,203,140,513,1005,831
2024-08-15 13:15:57,924,115,119,143,203,140,643,1005,830
2024-08-15 13:15:58,206,115,119,143,203,140,72,1005,831
2024-08-15 13:15:59,515,115,119,144,203,140,358,1005,830
2024-08-15 13:16:00,1021,115,119,144,203,140,735,1005,830
2024-08-15 13:16:01,427,115,119,143,203,140,224,1005,830
2024-08-15 13:16:02,280,115,119,144,204,140,150,1005,831
2024-08-15 13:16:03,965,115,119,143,203,140,705,1005,829
2024-08-15 13:16:04,596,115,119,143,203,140,358,1005,830
2024-08-15 13:16:05,159,115,119,143,203,140,35,1005,827
2024-08-15 13:16:06,824,115,119,143,203,140,587,1005,829
2024-08-15 13:16:07,795,115,119,143,203,139,538,1006,829
2024-08-15 13:16:08,189,114,119,143,203,140,32,1005,830
2024-08-15 13:16:09,569,115,119,143,203,140,409,1005,829
2024-08-15 13:16:10,1021,115,119,142,203,140,729,1005,828
2024-08-15 13:16:11,430,115,119,142,203,140,229,1005,829
2024-08-15 13:16:12,193,114,118,142,203,139,100,1005,829
2024-08-15 13:16:13,894,115,118,142,203,140,635,1005,828
2024-08-15 13:16:14,780,114,118,142,203,140,515,1005,828
2024-08-15 13:16:15,188,114,119,141,203,140,42,1005,829
2024-08-15 13:16:16,424,114,119,141,203,139,291,1005,827
2024-08-15 13:16:17,967,115,118,141,203,140,688,1006,826
2024-08-15 13:16:18,785,115,119,141,203,140,523,1005,829
2024-08-15 13:16:19,278,115,119,140,203,140,129,1005,827
2024-08-15 13:16:21,166,114,118,140,203,140,84,1005,829
2024-08-15 13:16:22,722,114,118,140,203,140,515,1005,828
2024-08-15 13:16:23,1023,115,118,140,203,140,737,1005,827
2024-08-15 13:16:24,597,114,119,140,203,140,360,1005,828
2024-08-15 13:16:25,159,114,118,140,203,140,11,1005,828
2024-08-15 13:16:26,488,114,118,140,203,140,346,1005,829
2024-08-15 13:16:27,996,114,118,140,203,140,717,1005,824
2024-08-15 13:16:28,685,114,118,140,203,140,427,1005,826
2024-08-15 13:16:29,170,114,118,141,203,140,14,1005,823
2024-08-15 13:16:30,544,114,118,141,203,140,386,1005,827
2024-08-15 13:16:31,1019,114,118,141,203,140,748,1005,826
2024-08-15 13:16:32,532,114,118,141,203,139,304,1005,827
2024-08-15 13:16:33,156,114,118,141,203,140,34,1005,826
2024-08-15 13:16:34,749,115,118,141,203,140,539,1005,826
2024-08-15 13:16:35,982,115,118,141,203,140,675,1005,826
2024-08-15 13:16:36,324,114,118,141,203,140,159,1005,827
2024-08-15 13:16:37,318,114,118,142,203,140,182,1005,825
2024-08-15 13:16:38,958,114,118,142,203,139,680,1005,826
2024-08-15 13:16:39,700,114,118,142,203,140,438,1005,825
2024-08-15 13:16:40,162,114,118,142,203,140,13,1005,826
2024-08-15 13:16:41,707,115,118,142,203,140,510,1005,826
2024-08-15 13:16:42,846,114,118,142,203,140,591,1005,825
2024-08-15 13:16:43,161,114,118,142,203,140,14,1005,823
2024-08-15 13:16:44,802,114,118,142,203,140,576,1005,825
2024-08-15 13:16:45,660,114,118,142,203,140,409,1005,825
2024-08-15 13:16:46,189,114,118,142,203,140,102,1005,825
2024-08-15 13:16:47,1018,115,118,142,203,140,748,1005,825
2024-08-15 13:16:48,281,114,118,143,203,140,131,1005,825
2024-08-15 13:16:49,644,114,118,142,203,140,469,1005,825
2024-08-15 13:16:50,753,115,118,142,203,140,484,1005,825
2024-08-15 13:16:51,162,114,118,142,203,140,56,1005,825
2024-08-15 13:16:52,1010,114,118,142,203,140,737,1005,823
2024-08-15 13:16:53,353,114,118,142,203,140,177,1005,824
2024-08-15 13:16:54,524,114,118,142,203,140,377,1005,824
2024-08-15 13:16:55,959,114,118,143,203,140,666,1005,825
2024-08-15 13:16:56,166,114,118,143,203,140,18,1005,825
2024-08-15 13:16:57,756,114,118,143,203,140,550,1005,824
2024-08-15 13:16:58,737,114,118,143,203,140,465,1005,824
2024-08-15 13:16:59,156,114,118,143,203,140,21,1005,820
2024-08-15 13:17:00,895,114,118,144,203,140,646,1005,823
2024-08-15 13:17:01,629,114,118,143,203,140,384,1005,824
2024-08-15 13:17:02,155,114,118,144,203,140,68,1005,825
2024-08-15 13:17:03,971,114,117,143,203,140,702,1005,825
2024-08-15 13:17:04,560,114,118,143,202,140,327,1005,823
2024-08-15 13:17:05,181,114,117,143,202,140,96,1005,824
2024-08-15 13:17:06,980,114,117,143,202,139,712,1005,822
2024-08-15 13:17:07,552,114,117,143,202,140,320,1005,823
2024-08-15 13:17:08,193,113,117,142,202,140,105,1005,823
2024-08-15 13:17:09,987,114,117,143,202,139,719,1005,823
2024-08-15 13:17:10,521,114,117,143,203,140,299,1005,822
2024-08-15 13:17:11,253,114,117,143,202,140,144,1005,823
2024-08-15 13:17:12,1004,114,117,143,202,140,721,1005,823
2024-08-15 13:17:13,486,114,117,144,202,140,277,1005,822
2024-08-15 13:17:14,313,113,117,144,202,139,176,1004,824
2024-08-15 13:17:15,1009,114,117,144,202,140,735,1005,821
2024-08-15 13:17:16,418,114,117,144,202,140,218,1005,822
2024-08-15 13:17:17,412,113,116,144,202,140,288,1005,824
2024-08-15 13:17:18,1023,114,117,144,202,139,745,1005,822
2024-08-15 13:17:19,257,113,117,144,202,140,116,1005,822
2024-08-15 13:17:20,581,113,117,144,202,140,431,1005,822
2024-08-15 13:17:21,878,114,117,144,203,140,613,1005,821
2024-08-15 13:17:22,167,113,117,144,202,140,11,1005,822
2024-08-15 13:17:23,881,113,117,143,202,140,624,1005,822
2024-08-15 13:17:24,596,113,117,144,202,140,352,1005,821
2024-08-15 13:17:25,271,113,117,144,202,140,149,1005,822
2024-08-15 13:17:26,1010,114,117,144,202,140,743,1005,822
2024-08-15 13:17:27,293,113,117,144,202,140,135,1005,821
2024-08-15 13:17:28,578,113,117,144,202,139,428,1005,821
2024-08-15 13:17:29,837,113,117,144,202,140,578,1005,821
2024-08-15 13:17:30,161,113,117,144,202,140,21,1005,820
2024-08-15 13:17:31,965,114,117,144,202,139,694,1005,821
2024-08-15 13:17:32,424,113,117,144,202,140,227,1005,820
2024-08-15 13:17:33,521,113,117,144,202,140,365,1005,820
2024-08-15 13:17:34,841,113,117,144,202,140,588,1005,821
2024-08-15 13:17:35,160,113,117,144,202,140,33,1005,820
2024-08-15 13:17:36,1001,113,117,144,202,140,714,1005,821
2024-08-15 13:17:37,349,113,117,144,202,139,179,1005,820
2024-08-15 13:17:38,611,114,117,144,202,140,445,1005,820
2024-08-15 13:17:39,756,114,117,144,202,140,487,1005,820
2024-08-15 13:17:40,155,113,117,144,202,140,59,1005,819
2024-08-15 13:17:42,1018,114,117,144,202,140,743,1005,819
2024-08-15 13:17:43,235,114,117,145,202,140,111,1005,819
2024-08-15 13:17:44,707,114,118,145,202,140,507,1005,820
2024-08-15 13:17:45,684,114,117,145,202,140,428,1004,820
2024-08-15 13:17:46,218,113,118,145,203,140,117,1005,819
2024-08-15 13:17:47,1022,114,117,144,203,140,744,1005,820
2024-08-15 13:17:48,223,114,117,145,203,140,100,1005,819
2024-08-15 13:17:49,668,114,117,144,203,140,480,1005,819
2024-08-15 13:17:50,754,114,118,145,203,140,484,1005,819
2024-08-15 13:17:51,144,114,117,145,203,140,29,1005,818
2024-08-15 13:17:52,969,114,118,145,203,140,687,1005,820
2024-08-15 13:17:53,482,114,118,145,203,140,269,1004,819
2024-08-15 13:17:54,405,113,117,145,203,140,270,1005,818
2024-08-15 13:17:55,1020,114,117,145,203,140,726,1005,817
2024-08-15 13:17:56,178,113,117,145,203,140,40,1005,818
2024-08-15 13:17:57,751,113,116,145,203,140,543,1005,819
2024-08-15 13:17:58,650,113,116,146,202,140,405,1004,818
