Timestamp,mq5
2024-07-16 13:45:00,28
2024-07-16 13:45:01,28
2024-07-16 13:45:02,28
2024-07-16 13:45:03,28
2024-07-16 13:45:04,28
2024-07-16 13:45:05,28
2024-07-16 13:45:07,28
2024-07-16 13:45:08,28
2024-07-16 13:45:09,28
2024-07-16 13:45:10,28
2024-07-16 13:45:11,28
2024-07-16 13:45:12,28
2024-07-16 13:45:13,28
2024-07-16 13:45:14,28
2024-07-16 13:45:15,28
2024-07-16 13:45:16,28
2024-07-16 13:45:17,28
2024-07-16 13:45:18,28
2024-07-16 13:45:19,28
2024-07-16 13:45:20,28
2024-07-16 13:45:21,28
2024-07-16 13:45:22,28
2024-07-16 13:45:23,28
2024-07-16 13:45:24,28
2024-07-16 13:45:25,29
2024-07-16 13:45:26,29
2024-07-16 13:45:27,29
2024-07-16 13:45:28,29
2024-07-16 13:45:29,29
2024-07-16 13:45:30,29
2024-07-16 13:45:31,29
2024-07-16 13:45:32,29
2024-07-16 13:45:33,29
2024-07-16 13:45:34,29
2024-07-16 13:45:35,29
2024-07-16 13:45:36,29
2024-07-16 13:45:37,29
2024-07-16 13:45:38,29
2024-07-16 13:45:39,28
2024-07-16 13:45:40,28
2024-07-16 13:45:41,28
2024-07-16 13:45:42,28
2024-07-16 13:45:43,28
2024-07-16 13:45:44,28
2024-07-16 13:45:45,28
2024-07-16 13:45:46,28
2024-07-16 13:45:47,28
2024-07-16 13:45:48,28
2024-07-16 13:45:49,28
2024-07-16 13:45:50,28
2024-07-16 13:45:51,28
2024-07-16 13:45:52,28
2024-07-16 13:45:53,28
2024-07-16 13:45:54,28
2024-07-16 13:45:55,28
2024-07-16 13:45:56,28
2024-07-16 13:45:57,28
2024-07-16 13:45:58,28
2024-07-16 13:45:59,27
2024-07-16 13:46:00,28
2024-07-16 13:46:01,27
2024-07-16 13:46:02,28
2024-07-16 13:46:03,27
2024-07-16 13:46:04,27
2024-07-16 13:46:05,27
2024-07-16 13:46:06,27
2024-07-16 13:46:07,27
2024-07-16 13:46:08,27
2024-07-16 13:46:09,27
2024-07-16 13:46:10,27
2024-07-16 13:46:11,27
2024-07-16 13:46:12,27
2024-07-16 13:46:13,27
2024-07-16 13:46:14,27
2024-07-16 13:46:15,27
2024-07-16 13:46:16,28
2024-07-16 13:46:17,27
2024-07-16 13:46:18,27
2024-07-16 13:46:19,27
2024-07-16 13:46:20,27
2024-07-16 13:46:21,27
2024-07-16 13:46:22,27
2024-07-16 13:46:23,27
2024-07-16 13:46:24,27
2024-07-16 13:46:25,27
2024-07-16 13:46:26,27
2024-07-16 13:46:27,27
2024-07-16 13:46:28,27
2024-07-16 13:46:30,27
2024-07-16 13:46:31,27
2024-07-16 13:46:32,27
2024-07-16 13:46:33,27
2024-07-16 13:46:34,27
2024-07-16 13:46:35,27
2024-07-16 13:46:36,27
2024-07-16 13:46:37,27
2024-07-16 13:46:38,27
2024-07-16 13:46:39,27
2024-07-16 13:46:40,27
2024-07-16 13:46:41,27
2024-07-16 13:46:42,27
2024-07-16 13:46:43,27
2024-07-16 13:46:44,27
2024-07-16 13:46:45,27
2024-07-16 13:46:46,27
2024-07-16 13:46:47,27
2024-07-16 13:46:48,27
