Timestamp,mq2,mq3,mq5,mq6,mq8,mq9,mics_Vred,mics_Vnox,mq214
2024-07-16 13:45:00,204,53,28,159,29,138,38,595,1012
2024-07-16 13:45:01,204,53,28,158,29,138,40,595,1011
2024-07-16 13:45:02,204,52,28,157,29,138,41,595,1012
2024-07-16 13:45:03,203,52,28,157,29,137,48,595,1012
2024-07-16 13:45:04,202,52,28,156,29,137,50,595,1012
2024-07-16 13:45:05,202,52,28,157,29,137,53,595,1012
2024-07-16 13:45:07,201,52,28,157,29,137,51,595,1012
2024-07-16 13:45:08,201,53,28,156,29,136,48,595,1012
2024-07-16 13:45:09,200,52,28,156,29,136,45,595,1012
2024-07-16 13:45:10,199,52,28,155,29,135,45,595,1012
2024-07-16 13:45:11,198,52,28,155,29,135,45,595,1012
2024-07-16 13:45:12,198,52,28,154,29,135,46,595,1012
2024-07-16 13:45:13,197,51,28,154,29,134,46,595,1012
2024-07-16 13:45:14,196,51,28,153,29,134,43,595,1012
2024-07-16 13:45:15,195,51,28,153,29,134,38,595,1012
2024-07-16 13:45:16,194,51,28,153,29,133,38,595,1012
2024-07-16 13:45:17,193,51,28,152,29,133,41,595,1012
2024-07-16 13:45:18,193,51,28,152,29,133,37,594,1012
2024-07-16 13:45:19,194,50,28,152,29,133,39,594,1012
2024-07-16 13:45:20,196,50,28,151,29,134,39,594,1012
2024-07-16 13:45:21,200,50,28,151,29,135,47,594,1012
2024-07-16 13:45:22,206,51,28,153,29,138,45,594,1012
2024-07-16 13:45:23,211,51,28,154,29,140,129,594,1012
2024-07-16 13:45:24,213,52,28,156,29,142,104,594,1012
2024-07-16 13:45:25,211,52,29,158,29,142,75,594,1012
2024-07-16 13:45:26,212,53,29,160,29,142,46,593,1012
2024-07-16 13:45:27,213,54,29,160,29,142,42,593,1011
2024-07-16 13:45:28,214,55,29,160,29,142,63,593,1012
2024-07-16 13:45:29,214,55,29,160,29,143,66,593,1012
2024-07-16 13:45:30,215,54,29,159,29,143,55,593,1012
2024-07-16 13:45:31,215,54,29,158,29,142,61,594,1012
2024-07-16 13:45:32,214,54,29,158,29,142,69,593,1012
2024-07-16 13:45:33,214,54,29,158,29,142,70,593,1012
2024-07-16 13:45:34,214,54,29,158,29,142,58,593,1012
2024-07-16 13:45:35,212,53,29,158,29,141,42,593,1012
2024-07-16 13:45:36,211,53,29,157,29,140,39,593,1012
2024-07-16 13:45:37,209,53,29,156,29,139,37,593,1012
2024-07-16 13:45:38,208,52,29,156,29,138,37,592,1012
2024-07-16 13:45:39,206,52,28,156,29,137,36,592,1012
2024-07-16 13:45:40,204,52,28,155,29,136,34,592,1012
2024-07-16 13:45:41,203,51,28,155,29,135,34,592,1012
2024-07-16 13:45:42,201,51,28,155,29,134,34,592,1012
2024-07-16 13:45:43,200,51,28,154,29,134,34,592,1012
2024-07-16 13:45:44,199,51,28,154,29,133,34,592,1012
2024-07-16 13:45:45,198,50,28,153,29,133,34,591,1012
2024-07-16 13:45:46,196,50,28,153,29,132,33,591,1012
2024-07-16 13:45:47,195,50,28,152,29,132,34,591,1012
2024-07-16 13:45:48,194,50,28,152,29,131,34,591,1012
2024-07-16 13:45:49,194,50,28,151,29,131,34,591,1012
2024-07-16 13:45:50,193,50,28,151,29,130,34,591,1011
2024-07-16 13:45:51,192,49,28,150,29,130,35,590,1012
2024-07-16 13:45:52,191,49,28,150,29,130,35,590,1012
2024-07-16 13:45:53,190,49,28,150,29,130,35,590,1012
2024-07-16 13:45:54,189,49,28,149,29,130,36,590,1012
2024-07-16 13:45:55,189,49,28,149,29,130,36,589,1012
2024-07-16 13:45:56,188,49,28,149,29,129,36,589,1012
2024-07-16 13:45:57,188,49,28,148,29,129,37,589,1012
2024-07-16 13:45:58,187,49,28,148,29,129,36,589,1012
2024-07-16 13:45:59,187,49,27,148,29,129,36,589,1012
2024-07-16 13:46:00,186,49,28,147,29,129,37,589,1012
2024-07-16 13:46:01,186,49,27,147,29,128,37,588,1012
2024-07-16 13:46:02,186,48,28,147,29,128,37,589,1012
2024-07-16 13:46:03,186,48,27,147,29,128,38,588,1012
2024-07-16 13:46:04,185,48,27,147,29,128,38,588,1012
2024-07-16 13:46:05,185,48,27,147,29,128,37,588,1012
2024-07-16 13:46:06,185,48,27,146,29,128,37,588,1012
2024-07-16 13:46:07,184,48,27,146,29,128,37,588,1012
2024-07-16 13:46:08,184,48,27,146,29,128,36,588,1012
2024-07-16 13:46:09,184,48,27,146,29,128,37,588,1012
2024-07-16 13:46:10,183,48,27,146,29,128,37,588,1012
2024-07-16 13:46:11,183,48,27,146,29,128,36,588,1012
2024-07-16 13:46:12,183,48,27,145,29,127,37,588,1012
2024-07-16 13:46:13,182,48,27,145,29,127,37,588,1012
2024-07-16 13:46:14,182,48,27,145,29,127,37,589,1012
2024-07-16 13:46:15,182,48,27,145,29,127,37,588,1012
2024-07-16 13:46:16,181,48,28,145,29,127,36,589,1012
2024-07-16 13:46:17,181,48,27,144,29,127,36,589,1012
2024-07-16 13:46:18,181,48,27,144,29,127,37,589,1012
2024-07-16 13:46:19,181,48,27,144,29,127,36,588,1012
2024-07-16 13:46:20,181,48,27,144,29,127,37,588,1012
2024-07-16 13:46:21,181,48,27,144,29,127,37,588,1012
2024-07-16 13:46:22,181,48,27,144,29,127,37,588,1012
2024-07-16 13:46:23,180,48,27,144,29,126,36,588,1011
