Timestamp,mics_Vred
2024-07-16 14:15:00,34
2024-07-16 14:15:01,34
2024-07-16 14:15:02,34
2024-07-16 14:15:03,34
2024-07-16 14:15:04,32
2024-07-16 14:15:05,31
2024-07-16 14:15:06,31
2024-07-16 14:15:07,31
2024-07-16 14:15:08,31
2024-07-16 14:15:09,32
2024-07-16 14:15:10,32
2024-07-16 14:15:11,33
2024-07-16 14:15:12,33
2024-07-16 14:15:13,33
2024-07-16 14:15:14,33
2024-07-16 14:15:15,32
2024-07-16 14:15:16,32
2024-07-16 14:15:17,32
2024-07-16 14:15:18,32
2024-07-16 14:15:19,33
2024-07-16 14:15:20,33
2024-07-16 14:15:21,33
2024-07-16 14:15:22,33
2024-07-16 14:15:23,33
2024-07-16 14:15:24,33
2024-07-16 14:15:25,34
2024-07-16 14:15:26,34
2024-07-16 14:15:27,34
2024-07-16 14:15:28,33
2024-07-16 14:15:29,34
2024-07-16 14:15:30,34
2024-07-16 14:15:31,34
2024-07-16 14:15:32,36
2024-07-16 14:15:33,34
2024-07-16 14:15:34,102
2024-07-16 14:15:35,67
2024-07-16 14:15:36,39
2024-07-16 14:15:37,34
2024-07-16 14:15:38,33
2024-07-16 14:15:39,35
2024-07-16 14:15:40,37
2024-07-16 14:15:41,39
2024-07-16 14:15:42,39
2024-07-16 14:15:43,35
2024-07-16 14:15:44,35
2024-07-16 14:15:45,32
2024-07-16 14:15:46,32
2024-07-16 14:15:48,32
2024-07-16 14:15:49,31
2024-07-16 14:15:50,31
2024-07-16 14:15:51,32
2024-07-16 14:15:52,32
2024-07-16 14:15:53,32
2024-07-16 14:15:54,32
2024-07-16 14:15:55,32
2024-07-16 14:15:56,32
2024-07-16 14:15:57,32
2024-07-16 14:15:58,31
2024-07-16 14:15:59,32
2024-07-16 14:16:00,31
2024-07-16 14:16:01,32
2024-07-16 14:16:02,32
2024-07-16 14:16:03,32
2024-07-16 14:16:04,32
2024-07-16 14:16:05,32
2024-07-16 14:16:06,32
2024-07-16 14:16:07,31
2024-07-16 14:16:08,31
2024-07-16 14:16:09,31
2024-07-16 14:16:10,32
2024-07-16 14:16:11,32
2024-07-16 14:16:12,32
2024-07-16 14:16:13,32
2024-07-16 14:16:14,31
2024-07-16 14:16:15,31
2024-07-16 14:16:16,32
2024-07-16 14:16:17,32
2024-07-16 14:16:18,32
2024-07-16 14:16:19,32
2024-07-16 14:16:20,32
2024-07-16 14:16:21,32
2024-07-16 14:16:22,32
2024-07-16 14:16:23,32
2024-07-16 14:16:24,31
2024-07-16 14:16:25,32
2024-07-16 14:16:26,32
2024-07-16 14:16:27,32
2024-07-16 14:16:28,32
2024-07-16 14:16:29,32
2024-07-16 14:16:30,32
2024-07-16 14:16:31,32
2024-07-16 14:16:32,32
2024-07-16 14:16:33,33
2024-07-16 14:16:34,32
2024-07-16 14:16:35,32
2024-07-16 14:16:36,33
2024-07-16 14:16:37,33
2024-07-16 14:16:38,32
2024-07-16 14:16:39,32
2024-07-16 14:16:40,32
2024-07-16 14:16:41,32
2024-07-16 14:16:42,32
