Timestamp,mics_Vred
2024-07-16 16:00:00,30
2024-07-16 16:00:01,30
2024-07-16 16:00:02,30
2024-07-16 16:00:03,31
2024-07-16 16:00:04,31
2024-07-16 16:00:05,31
2024-07-16 16:00:06,31
2024-07-16 16:00:07,31
2024-07-16 16:00:08,30
2024-07-16 16:00:09,30
2024-07-16 16:00:10,30
2024-07-16 16:00:11,30
2024-07-16 16:00:12,30
2024-07-16 16:00:13,29
2024-07-16 16:00:14,29
2024-07-16 16:00:15,29
2024-07-16 16:00:16,29
2024-07-16 16:00:17,29
2024-07-16 16:00:18,30
2024-07-16 16:00:19,29
2024-07-16 16:00:20,29
2024-07-16 16:00:21,29
2024-07-16 16:00:22,29
2024-07-16 16:00:23,29
2024-07-16 16:00:25,29
2024-07-16 16:00:26,29
2024-07-16 16:00:27,29
2024-07-16 16:00:28,29
2024-07-16 16:00:29,29
2024-07-16 16:00:30,29
2024-07-16 16:00:31,29
2024-07-16 16:00:32,30
2024-07-16 16:00:33,30
2024-07-16 16:00:34,29
2024-07-16 16:00:35,29
2024-07-16 16:00:36,29
2024-07-16 16:00:37,29
2024-07-16 16:00:38,29
2024-07-16 16:00:39,28
2024-07-16 16:00:40,28
2024-07-16 16:00:41,28
2024-07-16 16:00:42,29
2024-07-16 16:00:43,28
2024-07-16 16:00:44,28
2024-07-16 16:00:45,28
2024-07-16 16:00:46,28
2024-07-16 16:00:47,29
2024-07-16 16:00:48,29
2024-07-16 16:00:49,29
2024-07-16 16:00:50,29
2024-07-16 16:00:51,30
2024-07-16 16:00:52,30
2024-07-16 16:00:53,30
2024-07-16 16:00:54,30
2024-07-16 16:00:55,30
2024-07-16 16:00:56,31
2024-07-16 16:00:57,31
2024-07-16 16:00:58,31
2024-07-16 16:00:59,31
2024-07-16 16:01:00,31
2024-07-16 16:01:01,31
2024-07-16 16:01:02,32
2024-07-16 16:01:03,32
2024-07-16 16:01:04,32
2024-07-16 16:01:05,32
2024-07-16 16:01:06,33
2024-07-16 16:01:07,34
2024-07-16 16:01:08,34
2024-07-16 16:01:09,34
2024-07-16 16:01:10,34
2024-07-16 16:01:11,34
2024-07-16 16:01:12,35
2024-07-16 16:01:13,34
2024-07-16 16:01:14,33
2024-07-16 16:01:15,32
2024-07-16 16:01:16,32
2024-07-16 16:01:17,32
2024-07-16 16:01:18,32
2024-07-16 16:01:19,32
2024-07-16 16:01:20,32
2024-07-16 16:01:21,32
2024-07-16 16:01:22,33
2024-07-16 16:01:23,33
2024-07-16 16:01:24,33
2024-07-16 16:01:25,33
2024-07-16 16:01:26,33
2024-07-16 16:01:27,33
2024-07-16 16:01:28,33
2024-07-16 16:01:29,33
2024-07-16 16:01:30,33
2024-07-16 16:01:31,33
2024-07-16 16:01:32,33
2024-07-16 16:01:33,33
2024-07-16 16:01:34,34
2024-07-16 16:01:35,34
2024-07-16 16:01:36,33
2024-07-16 16:01:37,34
2024-07-16 16:01:38,34
2024-07-16 16:01:39,33
2024-07-16 16:01:40,33
2024-07-16 16:01:41,33
2024-07-16 16:01:42,33
2024-07-16 16:01:43,33
2024-07-16 16:01:44,33
2024-07-16 16:01:45,33
2024-07-16 16:01:46,33
2024-07-16 16:01:47,33
2024-07-16 16:01:49,32
2024-07-16 16:01:50,32
2024-07-16 16:01:51,32
2024-07-16 16:01:52,30
2024-07-16 16:01:53,29
2024-07-16 16:01:54,30
2024-07-16 16:01:55,29
2024-07-16 16:01:56,29
2024-07-16 16:01:57,29
2024-07-16 16:01:58,29
2024-07-16 16:01:59,29
2024-07-16 16:02:00,29
2024-07-16 16:02:01,29
2024-07-16 16:02:02,30
2024-07-16 16:02:03,30
2024-07-16 16:02:04,30
2024-07-16 16:02:05,30
2024-07-16 16:02:06,30
2024-07-16 16:02:07,30
2024-07-16 16:02:08,30
2024-07-16 16:02:09,30
2024-07-16 16:02:10,30
2024-07-16 16:02:11,30
