Timestamp,mics_Vred
2024-07-16 15:15:00,34
2024-07-16 15:15:01,34
2024-07-16 15:15:02,34
2024-07-16 15:15:03,34
2024-07-16 15:15:04,34
2024-07-16 15:15:05,35
2024-07-16 15:15:06,35
2024-07-16 15:15:07,35
2024-07-16 15:15:08,36
2024-07-16 15:15:09,36
2024-07-16 15:15:10,36
2024-07-16 15:15:11,36
2024-07-16 15:15:12,36
2024-07-16 15:15:13,36
2024-07-16 15:15:14,36
2024-07-16 15:15:15,36
2024-07-16 15:15:16,36
2024-07-16 15:15:17,36
2024-07-16 15:15:18,36
2024-07-16 15:15:19,34
2024-07-16 15:15:20,33
2024-07-16 15:15:21,34
2024-07-16 15:15:22,34
2024-07-16 15:15:23,34
2024-07-16 15:15:24,34
2024-07-16 15:15:25,34
2024-07-16 15:15:26,34
2024-07-16 15:15:27,34
2024-07-16 15:15:28,34
2024-07-16 15:15:29,34
2024-07-16 15:15:30,34
2024-07-16 15:15:31,33
2024-07-16 15:15:32,33
2024-07-16 15:15:33,33
2024-07-16 15:15:34,33
2024-07-16 15:15:35,32
2024-07-16 15:15:36,32
2024-07-16 15:15:37,32
2024-07-16 15:15:38,32
2024-07-16 15:15:39,31
2024-07-16 15:15:40,31
2024-07-16 15:15:41,30
2024-07-16 15:15:42,30
2024-07-16 15:15:43,30
2024-07-16 15:15:44,30
2024-07-16 15:15:46,32
2024-07-16 15:15:47,32
2024-07-16 15:15:48,33
2024-07-16 15:15:49,34
2024-07-16 15:15:50,33
2024-07-16 15:15:51,33
2024-07-16 15:15:52,33
2024-07-16 15:15:53,33
2024-07-16 15:15:54,33
2024-07-16 15:15:55,33
2024-07-16 15:15:56,33
2024-07-16 15:15:57,33
2024-07-16 15:15:58,33
2024-07-16 15:15:59,33
2024-07-16 15:16:00,33
2024-07-16 15:16:01,33
2024-07-16 15:16:02,33
2024-07-16 15:16:03,33
2024-07-16 15:16:04,34
2024-07-16 15:16:05,34
2024-07-16 15:16:06,34
2024-07-16 15:16:07,34
2024-07-16 15:16:08,34
2024-07-16 15:16:09,34
2024-07-16 15:16:10,34
2024-07-16 15:16:11,35
2024-07-16 15:16:12,35
2024-07-16 15:16:13,36
2024-07-16 15:16:14,36
2024-07-16 15:16:15,36
2024-07-16 15:16:16,36
2024-07-16 15:16:17,36
2024-07-16 15:16:18,35
2024-07-16 15:16:19,35
2024-07-16 15:16:20,35
2024-07-16 15:16:21,35
2024-07-16 15:16:22,36
2024-07-16 15:16:23,36
2024-07-16 15:16:24,36
2024-07-16 15:16:25,36
2024-07-16 15:16:26,36
2024-07-16 15:16:27,36
2024-07-16 15:16:28,36
2024-07-16 15:16:29,36
2024-07-16 15:16:30,36
2024-07-16 15:16:31,36
2024-07-16 15:16:32,37
2024-07-16 15:16:33,37
2024-07-16 15:16:34,37
2024-07-16 15:16:35,37
2024-07-16 15:16:36,37
2024-07-16 15:16:37,38
2024-07-16 15:16:38,39
2024-07-16 15:16:39,39
2024-07-16 15:16:40,39
2024-07-16 15:16:41,38
2024-07-16 15:16:42,38
2024-07-16 15:16:43,38
2024-07-16 15:16:44,38
2024-07-16 15:16:45,38
2024-07-16 15:16:46,38
2024-07-16 15:16:47,38
2024-07-16 15:16:48,38
2024-07-16 15:16:49,37
2024-07-16 15:16:50,36
2024-07-16 15:16:51,35
2024-07-16 15:16:52,35
2024-07-16 15:16:53,34
2024-07-16 15:16:54,34
2024-07-16 15:16:55,34
2024-07-16 15:16:56,34
2024-07-16 15:16:57,33
2024-07-16 15:16:58,33
2024-07-16 15:16:59,33
2024-07-16 15:17:00,33
2024-07-16 15:17:01,32
2024-07-16 15:17:02,33
2024-07-16 15:17:03,33
2024-07-16 15:17:04,32
2024-07-16 15:17:05,33
2024-07-16 15:17:06,33
2024-07-16 15:17:07,33
2024-07-16 15:17:08,33
2024-07-16 15:17:10,33
2024-07-16 15:17:11,33
2024-07-16 15:17:12,33
2024-07-16 15:17:13,33
2024-07-16 15:17:14,34
2024-07-16 15:17:15,33
2024-07-16 15:17:16,32
2024-07-16 15:17:17,32
2024-07-16 15:17:18,32
2024-07-16 15:17:19,32
2024-07-16 15:17:20,32
2024-07-16 15:17:21,32
2024-07-16 15:17:22,32
2024-07-16 15:17:23,33
2024-07-16 15:17:24,32
2024-07-16 15:17:25,32
2024-07-16 15:17:26,32
2024-07-16 15:17:27,32
2024-07-16 15:17:28,32
2024-07-16 15:17:29,32
2024-07-16 15:17:30,32
2024-07-16 15:17:31,32
2024-07-16 15:17:32,32
2024-07-16 15:17:33,32
2024-07-16 15:17:34,32
2024-07-16 15:17:35,32
2024-07-16 15:17:36,32
2024-07-16 15:17:37,32
2024-07-16 15:17:38,32
2024-07-16 15:17:39,32
2024-07-16 15:17:40,32
2024-07-16 15:17:41,31
2024-07-16 15:17:42,31
2024-07-16 15:17:43,31
2024-07-16 15:17:44,32
2024-07-16 15:17:45,32
2024-07-16 15:17:46,32
2024-07-16 15:17:47,32
2024-07-16 15:17:48,32
2024-07-16 15:17:49,32
2024-07-16 15:17:50,32
2024-07-16 15:17:51,32
2024-07-16 15:17:52,32
2024-07-16 15:17:53,32
2024-07-16 15:17:54,32
2024-07-16 15:17:55,32
2024-07-16 15:17:56,32
2024-07-16 15:17:57,32
2024-07-16 15:17:58,31
2024-07-16 15:17:59,31
2024-07-16 15:18:00,32
2024-07-16 15:18:01,32
2024-07-16 15:18:02,32
2024-07-16 15:18:03,32
2024-07-16 15:18:04,32
2024-07-16 15:18:05,33
