Timestamp,mq6
2024-07-16 16:00:00,123
2024-07-16 16:00:01,123
2024-07-16 16:00:02,123
2024-07-16 16:00:03,123
2024-07-16 16:00:04,123
2024-07-16 16:00:05,123
2024-07-16 16:00:06,123
2024-07-16 16:00:07,123
2024-07-16 16:00:08,123
2024-07-16 16:00:09,123
2024-07-16 16:00:10,123
2024-07-16 16:00:11,123
2024-07-16 16:00:12,123
2024-07-16 16:00:13,123
2024-07-16 16:00:14,123
2024-07-16 16:00:15,123
2024-07-16 16:00:16,123
2024-07-16 16:00:17,123
2024-07-16 16:00:18,123
2024-07-16 16:00:19,123
2024-07-16 16:00:20,123
2024-07-16 16:00:21,123
2024-07-16 16:00:22,123
2024-07-16 16:00:23,123
2024-07-16 16:00:25,123
2024-07-16 16:00:26,123
2024-07-16 16:00:27,123
2024-07-16 16:00:28,123
2024-07-16 16:00:29,123
2024-07-16 16:00:30,123
2024-07-16 16:00:31,123
2024-07-16 16:00:32,123
2024-07-16 16:00:33,123
2024-07-16 16:00:34,123
2024-07-16 16:00:35,123
2024-07-16 16:00:36,123
2024-07-16 16:00:37,123
2024-07-16 16:00:38,123
2024-07-16 16:00:39,123
2024-07-16 16:00:40,123
2024-07-16 16:00:41,123
2024-07-16 16:00:42,123
2024-07-16 16:00:43,123
2024-07-16 16:00:44,123
2024-07-16 16:00:45,123
2024-07-16 16:00:46,123
2024-07-16 16:00:47,122
2024-07-16 16:00:48,123
2024-07-16 16:00:49,123
2024-07-16 16:00:50,122
2024-07-16 16:00:51,123
2024-07-16 16:00:52,123
2024-07-16 16:00:53,123
2024-07-16 16:00:54,123
2024-07-16 16:00:55,123
2024-07-16 16:00:56,123
2024-07-16 16:00:57,123
2024-07-16 16:00:58,123
2024-07-16 16:00:59,123
2024-07-16 16:01:00,123
2024-07-16 16:01:01,123
2024-07-16 16:01:02,123
2024-07-16 16:01:03,123
2024-07-16 16:01:04,123
2024-07-16 16:01:05,123
2024-07-16 16:01:06,123
2024-07-16 16:01:07,123
2024-07-16 16:01:08,123
2024-07-16 16:01:09,123
2024-07-16 16:01:10,123
2024-07-16 16:01:11,123
2024-07-16 16:01:12,124
2024-07-16 16:01:13,124
2024-07-16 16:01:14,124
2024-07-16 16:01:15,124
2024-07-16 16:01:16,124
2024-07-16 16:01:17,124
2024-07-16 16:01:18,124
2024-07-16 16:01:19,124
2024-07-16 16:01:20,124
2024-07-16 16:01:21,124
2024-07-16 16:01:22,124
2024-07-16 16:01:23,124
2024-07-16 16:01:24,124
2024-07-16 16:01:25,124
2024-07-16 16:01:26,124
2024-07-16 16:01:27,124
2024-07-16 16:01:28,124
2024-07-16 16:01:29,124
2024-07-16 16:01:30,124
2024-07-16 16:01:31,124
2024-07-16 16:01:32,124
2024-07-16 16:01:33,124
2024-07-16 16:01:34,124
2024-07-16 16:01:35,125
2024-07-16 16:01:36,125
2024-07-16 16:01:37,125
2024-07-16 16:01:38,125
2024-07-16 16:01:39,125
2024-07-16 16:01:40,125
2024-07-16 16:01:41,125
2024-07-16 16:01:42,125
2024-07-16 16:01:43,125
2024-07-16 16:01:44,125
2024-07-16 16:01:45,125
2024-07-16 16:01:46,125
2024-07-16 16:01:47,125
2024-07-16 16:01:49,125
2024-07-16 16:01:50,125
2024-07-16 16:01:51,125
2024-07-16 16:01:52,125
2024-07-16 16:01:53,125
2024-07-16 16:01:54,124
2024-07-16 16:01:55,124
2024-07-16 16:01:56,124
2024-07-16 16:01:57,124
2024-07-16 16:01:58,124
2024-07-16 16:01:59,124
2024-07-16 16:02:00,124
2024-07-16 16:02:01,124
2024-07-16 16:02:02,123
2024-07-16 16:02:03,123
2024-07-16 16:02:04,124
2024-07-16 16:02:05,123
2024-07-16 16:02:06,123
2024-07-16 16:02:07,123
2024-07-16 16:02:08,123
2024-07-16 16:02:09,123
2024-07-16 16:02:10,123
2024-07-16 16:02:11,123
2024-07-16 16:02:12,123
2024-07-16 16:02:13,123
2024-07-16 16:02:14,123
2024-07-16 16:02:15,123
2024-07-16 16:02:16,123
2024-07-16 16:02:17,123
2024-07-16 16:02:18,123
2024-07-16 16:02:19,123
2024-07-16 16:02:20,123
2024-07-16 16:02:21,123
2024-07-16 16:02:22,123
2024-07-16 16:02:23,123
2024-07-16 16:02:24,123
2024-07-16 16:02:25,123
2024-07-16 16:02:26,123
2024-07-16 16:02:27,123
2024-07-16 16:02:28,123
2024-07-16 16:02:29,123
2024-07-16 16:02:30,123
2024-07-16 16:02:31,123
2024-07-16 16:02:32,123
2024-07-16 16:02:33,123
2024-07-16 16:02:34,123
2024-07-16 16:02:35,123
2024-07-16 16:02:36,123
2024-07-16 16:02:37,123
2024-07-16 16:02:38,123
2024-07-16 16:02:39,123
2024-07-16 16:02:40,123
2024-07-16 16:02:41,123
2024-07-16 16:02:42,123
2024-07-16 16:02:43,123
2024-07-16 16:02:44,123
2024-07-16 16:02:45,123
2024-07-16 16:02:46,123
2024-07-16 16:02:47,123
2024-07-16 16:02:48,123
2024-07-16 16:02:49,123
2024-07-16 16:02:50,123
2024-07-16 16:02:51,123
2024-07-16 16:02:52,123
2024-07-16 16:02:53,123
2024-07-16 16:02:54,123
2024-07-16 16:02:55,123
2024-07-16 16:02:56,123
2024-07-16 16:02:57,123
2024-07-16 16:02:58,123
