Timestamp,mq6
2024-07-16 14:45:00,135
2024-07-16 14:45:01,135
2024-07-16 14:45:02,135
2024-07-16 14:45:03,135
2024-07-16 14:45:05,135
2024-07-16 14:45:06,134
2024-07-16 14:45:07,134
2024-07-16 14:45:08,134
2024-07-16 14:45:09,134
2024-07-16 14:45:10,134
2024-07-16 14:45:11,134
2024-07-16 14:45:12,134
2024-07-16 14:45:13,134
2024-07-16 14:45:14,134
2024-07-16 14:45:15,134
2024-07-16 14:45:16,134
2024-07-16 14:45:17,134
2024-07-16 14:45:18,134
2024-07-16 14:45:19,134
2024-07-16 14:45:20,134
2024-07-16 14:45:21,133
2024-07-16 14:45:22,133
2024-07-16 14:45:23,133
2024-07-16 14:45:24,133
2024-07-16 14:45:25,133
2024-07-16 14:45:26,133
2024-07-16 14:45:27,133
2024-07-16 14:45:28,134
2024-07-16 14:45:29,133
2024-07-16 14:45:30,133
2024-07-16 14:45:31,133
2024-07-16 14:45:32,133
2024-07-16 14:45:33,133
2024-07-16 14:45:34,133
2024-07-16 14:45:35,133
2024-07-16 14:45:36,134
2024-07-16 14:45:37,134
2024-07-16 14:45:38,134
2024-07-16 14:45:39,134
2024-07-16 14:45:40,134
2024-07-16 14:45:41,133
2024-07-16 14:45:42,134
2024-07-16 14:45:43,133
2024-07-16 14:45:44,133
2024-07-16 14:45:45,133
2024-07-16 14:45:46,133
2024-07-16 14:45:47,133
2024-07-16 14:45:48,133
2024-07-16 14:45:49,133
2024-07-16 14:45:50,133
2024-07-16 14:45:51,133
2024-07-16 14:45:52,133
2024-07-16 14:45:53,133
2024-07-16 14:45:54,133
2024-07-16 14:45:55,133
2024-07-16 14:45:56,133
2024-07-16 14:45:57,133
2024-07-16 14:45:58,133
2024-07-16 14:45:59,133
2024-07-16 14:46:00,133
2024-07-16 14:46:01,133
2024-07-16 14:46:02,133
2024-07-16 14:46:03,133
2024-07-16 14:46:04,133
2024-07-16 14:46:05,133
2024-07-16 14:46:06,133
2024-07-16 14:46:07,133
2024-07-16 14:46:08,133
2024-07-16 14:46:09,133
2024-07-16 14:46:10,133
2024-07-16 14:46:11,133
2024-07-16 14:46:12,133
2024-07-16 14:46:13,133
2024-07-16 14:46:14,132
2024-07-16 14:46:15,132
2024-07-16 14:46:16,132
2024-07-16 14:46:17,132
2024-07-16 14:46:18,132
2024-07-16 14:46:19,133
2024-07-16 14:46:20,132
2024-07-16 14:46:21,132
2024-07-16 14:46:22,132
2024-07-16 14:46:23,132
2024-07-16 14:46:24,132
2024-07-16 14:46:25,132
2024-07-16 14:46:26,132
2024-07-16 14:46:27,132
2024-07-16 14:46:29,132
2024-07-16 14:46:30,132
2024-07-16 14:46:31,132
2024-07-16 14:46:32,132
2024-07-16 14:46:33,132
2024-07-16 14:46:34,132
2024-07-16 14:46:35,132
2024-07-16 14:46:36,132
2024-07-16 14:46:37,132
2024-07-16 14:46:38,132
2024-07-16 14:46:39,132
2024-07-16 14:46:40,132
2024-07-16 14:46:41,132
2024-07-16 14:46:42,132
2024-07-16 14:46:43,132
2024-07-16 14:46:44,132
2024-07-16 14:46:45,132
2024-07-16 14:46:46,132
2024-07-16 14:46:47,132
2024-07-16 14:46:48,132
2024-07-16 14:46:49,133
2024-07-16 14:46:50,133
2024-07-16 14:46:51,133
2024-07-16 14:46:52,133
2024-07-16 14:46:53,133
2024-07-16 14:46:54,133
2024-07-16 14:46:55,133
2024-07-16 14:46:56,133
2024-07-16 14:46:57,133
2024-07-16 14:46:58,132
2024-07-16 14:46:59,133
2024-07-16 14:47:00,133
2024-07-16 14:47:01,133
2024-07-16 14:47:02,133
2024-07-16 14:47:03,133
2024-07-16 14:47:04,133
2024-07-16 14:47:05,133
2024-07-16 14:47:06,133
2024-07-16 14:47:07,133
2024-07-16 14:47:08,133
2024-07-16 14:47:09,133
2024-07-16 14:47:10,133
2024-07-16 14:47:11,133
2024-07-16 14:47:12,132
2024-07-16 14:47:13,133
2024-07-16 14:47:14,132
2024-07-16 14:47:15,132
2024-07-16 14:47:16,132
2024-07-16 14:47:17,132
2024-07-16 14:47:18,132
2024-07-16 14:47:19,132
2024-07-16 14:47:20,132
2024-07-16 14:47:21,132
2024-07-16 14:47:22,132
2024-07-16 14:47:23,132
2024-07-16 14:47:24,132
2024-07-16 14:47:25,132
2024-07-16 14:47:26,132
2024-07-16 14:47:27,132
2024-07-16 14:47:28,132
2024-07-16 14:47:29,132
2024-07-16 14:47:30,132
2024-07-16 14:47:31,132
2024-07-16 14:47:32,132
2024-07-16 14:47:33,132
2024-07-16 14:47:34,132
2024-07-16 14:47:35,132
2024-07-16 14:47:36,132
2024-07-16 14:47:37,132
2024-07-16 14:47:38,132
2024-07-16 14:47:39,132
2024-07-16 14:47:40,132
2024-07-16 14:47:41,132
2024-07-16 14:47:42,132
2024-07-16 14:47:43,132
2024-07-16 14:47:44,132
2024-07-16 14:47:45,132
2024-07-16 14:47:46,132
2024-07-16 14:47:47,132
2024-07-16 14:47:48,131
2024-07-16 14:47:49,132
2024-07-16 14:47:50,132
2024-07-16 14:47:51,132
2024-07-16 14:47:53,132
2024-07-16 14:47:54,132
2024-07-16 14:47:55,131
2024-07-16 14:47:56,132
2024-07-16 14:47:57,132
2024-07-16 14:47:58,132
2024-07-16 14:47:59,132
2024-07-16 14:48:00,132
2024-07-16 14:48:01,132
2024-07-16 14:48:02,132
2024-07-16 14:48:03,132
2024-07-16 14:48:04,132
2024-07-16 14:48:05,131
2024-07-16 14:48:06,131
2024-07-16 14:48:07,131
2024-07-16 14:48:08,131
2024-07-16 14:48:09,131
2024-07-16 14:48:10,131
2024-07-16 14:48:11,131
2024-07-16 14:48:12,131
2024-07-16 14:48:13,131
2024-07-16 14:48:14,131
2024-07-16 14:48:15,131
2024-07-16 14:48:16,131
2024-07-16 14:48:17,131
2024-07-16 14:48:18,131
2024-07-16 14:48:19,131
2024-07-16 14:48:20,131
2024-07-16 14:48:21,131
2024-07-16 14:48:22,131
2024-07-16 14:48:23,131
2024-07-16 14:48:24,131
2024-07-16 14:48:25,131
2024-07-16 14:48:26,131
2024-07-16 14:48:27,131
2024-07-16 14:48:28,131
2024-07-16 14:48:29,131
2024-07-16 14:48:30,131
2024-07-16 14:48:31,131
2024-07-16 14:48:32,131
2024-07-16 14:48:33,131
2024-07-16 14:48:34,131
2024-07-16 14:48:35,131
2024-07-16 14:48:36,131
2024-07-16 14:48:37,131
2024-07-16 14:48:38,131
2024-07-16 14:48:39,131
2024-07-16 14:48:40,131
2024-07-16 14:48:41,131
2024-07-16 14:48:42,131
2024-07-16 14:48:43,131
2024-07-16 14:48:44,131
2024-07-16 14:48:45,131
2024-07-16 14:48:46,130
2024-07-16 14:48:47,131
2024-07-16 14:48:48,130
2024-07-16 14:48:49,130
2024-07-16 14:48:50,130
2024-07-16 14:48:51,130
2024-07-16 14:48:52,130
2024-07-16 14:48:53,130
2024-07-16 14:48:54,130
2024-07-16 14:48:55,130
2024-07-16 14:48:56,130
2024-07-16 14:48:57,130
2024-07-16 14:48:58,130
2024-07-16 14:48:59,130
2024-07-16 14:49:00,130
2024-07-16 14:49:01,130
2024-07-16 14:49:02,130
2024-07-16 14:49:03,130
2024-07-16 14:49:04,130
2024-07-16 14:49:05,130
2024-07-16 14:49:06,130
2024-07-16 14:49:07,130
2024-07-16 14:49:08,130
2024-07-16 14:49:09,130
2024-07-16 14:49:10,130
2024-07-16 14:49:11,130
2024-07-16 14:49:12,130
2024-07-16 14:49:13,130
2024-07-16 14:49:14,130
2024-07-16 14:49:16,130
2024-07-16 14:49:17,130
2024-07-16 14:49:18,130
2024-07-16 14:49:19,130
2024-07-16 14:49:20,130
2024-07-16 14:49:21,130
2024-07-16 14:49:22,130
2024-07-16 14:49:23,130
2024-07-16 14:49:24,130
2024-07-16 14:49:25,130
2024-07-16 14:49:26,130
2024-07-16 14:49:27,130
2024-07-16 14:49:28,130
2024-07-16 14:49:29,130
2024-07-16 14:49:30,130
2024-07-16 14:49:31,130
2024-07-16 14:49:32,130
2024-07-16 14:49:33,130
2024-07-16 14:49:34,130
2024-07-16 14:49:35,130
2024-07-16 14:49:36,129
2024-07-16 14:49:37,130
2024-07-16 14:49:38,129
2024-07-16 14:49:39,129
2024-07-16 14:49:40,129
2024-07-16 14:49:41,129
2024-07-16 14:49:42,129
2024-07-16 14:49:43,130
2024-07-16 14:49:44,129
2024-07-16 14:49:45,129
2024-07-16 14:49:46,129
2024-07-16 14:49:47,129
2024-07-16 14:49:48,129
2024-07-16 14:49:49,129
2024-07-16 14:49:50,129
2024-07-16 14:49:51,129
2024-07-16 14:49:52,129
2024-07-16 14:49:53,129
2024-07-16 14:49:54,130
2024-07-16 14:49:55,129
2024-07-16 14:49:56,129
